record_id,cluster_id
VbadPwkJjO,1
tgFoacrBjX,4
y6xrUzfK2u,1
HNKD2AbXFB,4
n0GRATYzpo,1
68LmWAObMT,3
irc9ygRP1Z,4
XpmsM78uiv,4
s5FbNdHtwn,1
bdCVlJTW5N,2
2WTKJ9PL7i,1
n1FKZHP6cQ,4
4WXQztB5eM,1
efjEgtU8MO,4
ZXpKolnH4C,4
3PKAR6Jw2k,4
4WeERwi2lj,4
KEwXQByoac,1
gsYqhZBXRa,2
6BFrtiSu8h,4
pIA12tucSr,1
ujUVhevEFt,0
ksQbvJy2hH,0
96jVKZb4YP,2
XWAkzi26Zs,4
cWbES7NIiD,0
3stvZzdJfF,1
wv6grMImoA,1
G5kcEBq0UX,4
lRCXg59YyB,1
qbSGKHeP6d,3
6ifXOSKF9e,4
gePEoOCr4Z,1
UIn06Po3JS,0
jQb67mqVdv,1
dIbPivsOq7,1
95b06MoPn2,1
ZObih2Yd1n,4
8JcWiv5xlA,1
r9owOnReKx,1
D4nRlkxmr2,1
XVcEykjh0x,2
MxC5Y8OnbS,1
sZnb4oQ5UW,1
7MN2YHWIm1,1
bwhutLfpQH,1
ZjAdOeaVHM,2
zOotr7nIAQ,1
Nz7XKbhpnm,4
LOdDJyZU3w,1
n6omYzSKwb,4
oAu0ibUBSX,3
OTzaqBwR9n,1
FsVqz54Ung,1
ROM6iu31Er,4
Qj5mk7rO8C,0
vCmhnkQN1A,0
r6zQkBuo1q,1
BPNRlvJCng,2
NLpXfym8aS,4
mCxiQDbX2Z,0
m0aqiEy5Tx,1
iaHBFKxymu,3
F1xZqdwCSU,1
AYFtOSs9D0,4
1BwdYIHfCV,1
f4m6jLBNUS,2
CeBdKHsFUt,1
sorT7J8XDb,1
3Ix6LP2wVO,2
JjqOtCHE5g,3
QtnV8ju3A7,1
gFoDbpSXxA,4
sc2ZpOKMBf,1
AWDm8zHN7l,0
0uKj17Chxc,1
9Cf8swSlRm,1
3U5rMYGc0V,4
yw3pU2fmMX,1
Pfd68lWuAL,0
28hmHXPdKs,4
A9E4mHTe1K,1
VIahvdYbBW,1
k8BITZsq5e,4
5sA49fTdwq,3
mQwVPZFt8e,1
2jM6VaifYr,1
mkqRtbuXCv,1
vjyCru32dI,1
5ESxHK1bOs,2
vxw6t4DabO,1
v5AMhmuQoO,2
tjQq7VZIKG,4
4DyKtzHmXG,1
ITX19fVA0e,1
vd9XimgZ1s,2
5SOAs78HVh,2
y3mzpDhdNn,1
5umQ9APIZw,1
07wHoRx2mT,4
1rSsP4MEwA,4
Qwi6C324JT,2
Op1609c2FB,3
yYWMuNoIql,4
Ph4RuC9d0k,3
Wi9bQkjuPV,1
Y7SA8ubmIk,1
G9T5IrzOBX,4
pAfvubOXrz,1
NL7ap2sREC,2
tkHsn3im9Y,1
f7G4P8DqYt,4
QROBzCgbYJ,1
CI5yPpmB3R,1
zhE85vjOKB,1
uN1etB9WrY,4
8cDeW5z4Z3,2
GcMjnlxJVD,1
gJpy8TmtvZ,4
kVjtKu3G7U,4
zEAOqRoQwJ,2
8OW3rbiQxT,1
AZavL76lUF,1
nwp3OKqIQd,1
f2S7mvpUgB,1
1f9hvtmWO8,1
TENpkXwY9A,1
xdKjmFcPuB,4
2W5OfPBNct,4
ahkFWbDwIE,1
U6BfxTYVEv,4
A41PFiLx0h,1
30qtCZXfzk,4
Ovf2TobmJP,4
7DdO5cbSHA,1
XFHSQg38eu,1
c5N9XrTgVp,4
4kFDmsPyhX,3
HKsqOhkxvg,1
iIXYlGQvzN,1
PwsN7tnVRf,1
rJhLTjYuyW,1
ozRGPW1IYi,3
F3gfXyVQ4G,4
V8NCe6Ds1w,2
rqLkK0Y9tJ,4
MPLCjdVGbA,1
ehV76nRfvS,0
0Pd5csRxkV,2
7M3gDES8A0,2
41MtARd6yq,4
ZB4z8qJPAd,4
LU1Eu4BMq0,4
Qz0Nab3gtW,1
kuFc4GEeaw,4
G1IJkQcgFv,4
b6CXjapuZh,4
9IW81Oqd4J,1
odBnGPVWM6,2
aXPDyUA6zY,2
dl7Jw0TeDf,2
p53Fga2uBs,1
w1mJ7RhLNp,1
c9pwZOxM8v,4
SeX6Gg21oJ,1
zwS9qMDYXs,0
1sAZwNfj3R,4
4fXBOTPqlv,3
qtJrjEeabx,4
6RnPfxKIuq,4
tbBp69UFLO,4
1mhV7rYQKw,4
GeFwKZJjiT,4
OMsLCy7tuh,1
noHV2wGF6s,4
EZ7jX6zJWg,2
j5p8AtKT3x,2
6Fzo7cO9CG,2
cDEfB9tkU7,4
ZzFAvmj8dM,1
WmC2vK7ZxD,1
dzbR3NFHxn,2
qCPVGwFZW4,4
5WRHrSUedp,2
WzN2htCS1R,4
zUbAR0eEc8,3
mIRYfVMB7T,1
kEPC8rhV1W,3
t90eHzEhuC,4
eZ67JU3E0n,1
c0dvyB2Mr9,4
aDp1mUzscx,1
1RsOgrTCMi,0
xpFP5bQj2S,1
qrnsEHmtTO,4
RGfYoj7Pun,4
ewbs1XiJMt,1
0KbhTH5ypS,4
vO6dgrPAso,1
oVe6B0awFA,1
gI7DVW3uqb,4
j8Z2CUkzIv,3
g1S84z0DIA,1
OTWBVPs0Uu,4
vOX84nMIHf,4
1enXhj0i2V,3
R7m5u8YLbk,1
udTiM8Yg0Q,3
NHbRG41T60,4
a8B7fAE5Ch,1
zxYDmtcLQ5,1
AoE7B0rcQF,0
9Yy14RGHJQ,4
xV4BWQ8AMZ,2
pOmJ7vELNc,1
r0ZAt9XMoQ,3
B8qOAo1Imj,2
bDKGmRzg0x,4
G12kCwmKg6,1
Z8tgNWejJ4,1
LJuzfPQ3Dg,4
m1P6CrguV4,1
N8phuBWKwS,1
wMKPXNHa3p,0
NexZ6rIqvg,3
EKB8W25DNt,4
kaGVIwQRTq,0
DEhxqjyZNR,2
67kQnutYCP,1
6uGZI1i8UE,1
Yj7WUgxv9R,4
MAWNuI6rqD,0
jbsXqz1QCL,4
yI1DZN4sVM,2
jd2n1pCauG,4
StnkQKx5Rr,2
V0gmRe1zEK,0
YR1VCd467Z,1
5fxbjZTkPq,2
xhwWEUzFTo,2
w6JNd08Dyp,1
OAwTNMGfhm,3
BM61C8QWaS,1
SfdsoKcMJV,4
72atFPEVW8,4
seax1nKp8X,1
jSNAOtBUDw,4
YajAtrsceE,4
Cx1aTycGk3,1
7WMcIftCEO,4
3B82Jhw7qu,4
2mxnsUuM3d,4
8gZ6ALRdEs,1
F8VAq4Hzkm,1
bhVdBqi9yU,4
7mcgnIVfGR,1
tslmINq05i,1
REcLQpl5Ti,3
FYJUl2TNbf,4
621rCm8PoW,1
HmDlBzvE6d,1
XkICBuharR,1
hiGuEDwZsH,4
198zSbKkih,2
Q1zZgOdWoB,1
FPsJmW6A7G,1
b8adGSx9oc,2
X1YNLWBpoI,1
qu5UbphyfD,2
ArKJaLM2XV,1
bHKapIqFJl,1
ehTtwYDcI1,2
7BJHg2Ccsf,1
FAtmCTdXko,3
fVhsa9nNP7,3
pA7seyn4Xb,1
dpGVgON1xX,1
NjK5maPftw,4
UAKcvY1gTn,4
HgFlTUbyN3,4
hVIzQXMGdl,4
29yU8sJ4Ft,1
8eYJbXcBt5,1
jxMWAicIuK,3
jYen3KILkt,1
5i08nmKQUo,4
yOHR4TMXdW,4
zIrEnaS5Rt,1
id3pW1HQG5,3
hgHsoeDvJL,3
62LGtO0e58,2
ZnylcW9QYR,0
0ewTSkt2iy,0
VkGlHJEACf,3
XbfvEyq4jY,1
fgxjBLtWJD,4
MGnwo4EAT8,3
L2U93shR1i,4
U8fnMOzaYs,3
fu1ymPr2Ua,0
8qT27W3flt,4
9JKEpMcw3f,0
UjVwJlHEvn,4
l9tYeEgfor,3
A96Y283lko,1
NQSqJMuXgv,1
pRXcqG7bAl,3
SXtBfV1q4n,1
gIu2FhtzMy,4
WEm5MXkijH,4
QyhlfGW5V1,3
rKLdHNfx4C,4
0aLbEeWGnK,3
avVAsZKt8D,1
cmentrZPxT,4
ST1RC24Uu5,2
Sh7sTlzXEF,1
xA5ru39f4k,1
C4p1iYgHwT,1
l0fAp9ujmV,2
TA9eR6yxqM,1
G98xubZElK,4
K5zcEiA1PJ,2
ktRh4dcXQB,3
R4JhBybvew,4
WObUs4lKza,1
hS2DklfZip,1
2oSTGc3EDU,1
25a4ESFpYk,4
zJvrt93f5L,4
qdJvD2hnmS,1
pcrHRqLsEl,0
0fAxUPEG92,1
2VFUnL0WXS,1
3ePKOuaX6C,4
Yi4Cf16hLw,1
IkKsjM2dCP,4
Qr8hgDVcqH,4
qi6GXkvwCg,4
5hgTy8W0nj,1
Ka59kjWMBd,1
MiSYJLqwm4,3
iUcDK4H7sA,2
MNQpLrVk4q,4
STrzBbRV0y,4
fyxN52jSOD,4
u8Ji6ESmDc,3
mr3Z59ucnL,4
gjoDCwX3RN,1
wzT3FucRgW,4
7Le3oygX19,3
RFfqkW728Q,1
HM2ruRSXe7,2
jClTdihNAZ,4
EZiAGxMaYm,1
NwmQGWfcdK,0
4Rg1i7nJbU,1
AJSbvBZT5k,3
pT4WlRq9xi,1
re9XLCRicn,4
b294MrgGR8,2
6aGZeL018l,4
EQCJ5IHoAS,4
BCx92yVMTK,1
EpZPfl13xH,0
IJjF2Apt9d,4
FW8gA2MDeK,3
RN6CxMaUy8,4
wk7SIq5Qbg,3
hzdKyU09Pw,4
wpWkN7TQJj,2
8w1L90lBEO,4
rLhyxNikZJ,4
ING9eBybvY,4
ibtGucSJmv,1
6LYRm17sSc,4
XSmQDWbFAw,4
rIc5Y7Z6fB,1
pC6ntbrj49,1
9JIZWTOuh1,1
nG90W8vSF3,1
6YgE19Jzev,4
tTwIJ5n9aZ,4
clrZFq47nN,4
anQwTHWCsh,1
YFG5kUtbqT,4
O1bY9jT2gR,1
txsmFWASyw,2
8bMw3H5k1v,3
SrzepE2LQA,2
giJq4Sdmua,1
AdtOUV4aL6,4
Bd3oDM8ZWy,4
mUE2yFf6iW,2
0Yy41hmAjQ,4
V7klsy2O0p,1
1GxJQZj3yd,3
0vH19GXbuj,0
pHYhdeg67O,4
UwSnQJ8fbr,2
GIl7FZCu09,1
xdjYwa0q4D,3
bpDUTWvcwu,2
agTwXMn8tb,2
8xy7CtToBa,2
rA2MaRwgci,4
V3axP9ocMD,0
rRbOeoWvHD,2
0CgPN5L1vf,1
tDN87f3YMT,4
flGsinoMRp,4
WkQnS7ITrC,3
vRsmlZGgbj,3
TQARVdJLNb,2
19wgTHcjFi,0
higSOMnJbD,4
TxlPibzLjX,0
qyD9FcIgJa,4
MNEIgDVxUb,4
CzHWkyUBOp,0
A7ughNKcaI,3
NoJ7rZ10iH,4
CKj91qiDQr,1
gG2KsiBUvt,1
zBJ8NPQMkt,4
9xyMjaKZeS,1
8E1ZOweaQT,4
XeP5bigCSy,4
jL1bzY4CIc,1
GQm8Y9ytxD,1
Vv4DR7nkUd,1
AGatlL3ZUJ,0
wCfjHcKsGn,0
SLemiWqBQX,0
wq8km9sJDS,4
B95eKlMbsQ,4
VtCskNrxgo,4
PHap0Nj1TF,2
40BbK7OvzT,2
dGWHOf8sAI,1
VgxYn7ONb9,1
A1Fb5sKwWI,4
3eIT7JWVvF,1
U8asFy4j6S,0
n7MUaei346,4
P0F4kLDQVd,4
rt3EaB94xZ,4
8ATseKEyit,1
rYxZCyeOL5,2
sDWeZcafAw,4
yS1wejoJd4,0
FSnNeHwOsp,0
wpF1UA35vY,1
Hm5TMXZgyQ,1
1eTbCA3DxX,1
I6V3KDivHT,1
hgvUq5QkSe,3
WG2jvegVBL,4
B6VmbZ0CLz,4
KaXj7nbIhQ,2
8ZmrT2o1Wl,0
6dSV0YUyAB,4
UnOgLt259V,3
dPMVioy1eW,1
GhkQU7HSv4,1
Z5BfVdUgp4,4
ZUA8p0HePq,2
qfv7y8Gg9l,2
hqt46UR90J,2
rlpcR1bvLA,4
AeHiVRuhxa,4
caAY7SOXPR,1
2vbOsi1h0A,0
ymoYNwl3ca,4
WpjSTiXg5o,1
3w8aUzpg9d,1
HmPlpO03QL,1
35Bw8kZqpL,4
0QkwC7h8KE,2
mHXDPNYLo4,1
NMdV3kGmCW,4
y2pM7lQFSt,1
LpIJCsXq6h,1
sIV3jEePwG,1
EzF0SIJDVe,1
nkPGOT19L4,4
fDguoNR8F7,2
5pKi3qw7W2,4
YmHSUJCRdl,4
Htloi58paN,1
Th27ntP6Qx,1
NUd5rJtV6p,3
2lfJ94mU7M,2
oztCNeb5B2,2
gpBwsG9cqr,0
RTEKxno7F8,4
8qbAREVGOB,1
jE05LH2UJs,4
EuAvxV83Lf,1
j0EapAV34h,1
BkN1IolE3i,4
aOLHcXDNf2,1
2NjObGiXFI,4
2iXPnQcp5t,4
6vU8wyBAoc,1
e1KvE9rGsl,2
E6bSdweU9D,4
4JV6bhexHZ,0
0JcI9VQBtC,2
oA9fEnH0rl,1
DiH14uGkxU,3
nfEbIp69lA,2
e29qWmOKAR,1
PoRI5TFEqM,2
PO6nBlqd0T,1
B3iYX8pJzl,3
Do0IBC2MR4,1
cGeqX4vzSi,1
BzIp1b5lMD,4
MBXJaKNv7m,2
QqxVDNKPck,4
yfGwdJlk49,2
DdgKIasAim,2
u6vOFwgXeL,3
nPap1FDt0s,4
MjHcuU094o,4
D3IHWQMRBE,2
OXpeuWQyVz,1
kTM1H56bzo,1
68nvRdxqNQ,1
J7kHeW3o0j,4
NfpAq5PBbv,3
6NBAFyDsjQ,1
wExqzjOK7I,1
b09nIwWk7P,2
XRI6f52clT,4
FJUhKb9IMG,1
XmEMDqaJxB,1
y9KPt8YFQg,4
zAJSFk8yiN,4
HcB5diOC9N,1
zG5DJVlK6P,1
rVSpHC8buP,2
Ar6Fs41Ym5,2
a1OPDhv7TZ,1
3IPgy15pnj,0
c3sU2HWYf1,1
H6kCMdGEBa,1
Q5iXmnHhxG,1
xN4XRFmAYV,3
fMgDQEtvqH,2
iQ3ohqgCnX,1
FLnOYW5m7D,4
lGFdpiyqHt,0
fhGRFJ625p,4
h84ZDxyUXj,2
tFJbsf9Dcm,3
3U46YOkEgq,4
lCwRZMrkmF,2
kycb3SKr1G,1
xlD3Tdmkt1,3
wl1F7tuP6Z,1
nsEKT3Dq8e,2
rRpsUS5G64,4
lV7GkmM3gS,2
X8JuIY3cMw,1
0gHvKd3oep,1
4JZ0FIe7fH,1
DRstbpTqL7,4
iOUZnRxpcM,1
DoH7d5TpnY,1
n2Q9ACFzl8,4
WnbDIJNQMa,4
CsWvh4E3IX,2
0OgXA1qaGU,4
IYoSA2FqEV,4
UTEt6gczbH,4
mKHb02kn1W,1
mQ8Eqkta5I,1
5cC7KpSHdR,4
M0P4YUwi9p,1
ANCLqb1xVu,0
lGEoP0pBgV,1
eKI3UTrgZu,1
NP8A2L1Bjb,3
f4aINrYQqR,1
LYA2Eab1nU,4
qZTeYVbCJk,2
1MmtuConZX,2
oLuri4eya7,3
zA9nN6tPDw,0
Z1JMiocrtG,0
I1GaO6LXrx,1
XduYt1xiqo,4
uO0iloT3Aj,4
U8Eh6FPLIK,1
j2FoZcflky,4
qX3BPdEKki,4
SeyuCHtXLp,1
uHmVMzZLov,1
0wHzE2NOMC,4
yW7JFvhuZ6,1
SbqoYJZwnx,0
GCda3vIjoL,1
H7M4IEyC0h,1
4y3GmDMedg,4
O3ox5U2zhF,0
swO7z83XFr,0
iUxc8DtAus,0
WBIxX80ok6,2
aQ9sBuMGnD,4
S3fyRNdp14,1
i71PcxXThR,1
xXZNulIpmj,1
GwNs8r7p5T,4
HDTxkjL4WE,3
3WCjhuqJyK,2
wgYhQMVXq3,4
p8ezP37EWU,1
Lnr1iU50hV,0
a5jKUdYGPV,2
F3GHSOgAEf,2
aL5BRHbcSi,4
1xubGEpoWF,0
34MaTWthbO,4
b3N5EMTWF6,3
PFX73Lgkcn,2
OturXifcdx,1
SIjkVro1Ef,1
dNqGkUBzja,1
IZvLjNkGCq,2
7siI6xnDrV,1
HUDFZCxaRn,4
8abkTxctgE,4
QOhTb5VjnN,2
hXcOJMxmVi,2
VLd467y1HO,1
DkshA2HSBr,1
gfyLs2pZuQ,1
HMDBcrGuwl,3
2i3uc15XBT,4
hWnAgmDt7b,4
wGXL0TMUiZ,1
tFchCZUDk6,4
TFuyBsg49S,4
ftSGPoR9NM,4
ZdLHl23eQN,3
mxTGsM2wul,4
yNtkRMgpuK,0
UObjnQhmaJ,1
eKPksaW0fp,1
gFYXxBKj0W,4
6Sz8at4Uwi,4
VNBvRJ6oPq,4
rMNQts26el,1
QWfOuSFqTA,1
kjeTIKElmy,4
Yop6tE8RNM,1
SPuId5NLln,1
GWl61Oqf7t,1
tIYCG9sV8Z,1
4dQ0CbaeAF,2
8vO7KGh9fU,0
VzaQCDfpcj,1
BYPsEpHRti,3
L2as3690GW,0
jZ9s0drEup,3
czRLiyJCp5,3
rZPYmk1lVf,4
CowEjJ0NQy,4
6GnYUv4b9I,4
5irdxK9Go3,2
vSlB9UM4hL,3
rpdQfIeMh6,4
GflOcdnBy8,0
RSVYUecmtF,1
Diuog1HxJy,2
RGvWwsubx7,4
WReYfqGc5d,3
uEQtArV6Ui,2
zJTKXoB0Ps,1
EGvPwsNxRK,4
hKzjxuFE21,1
h9LDvouW7w,4
FhpHzUX9Gt,1
IU6AvlngsH,1
aoYBczsMH6,4
AbjhMaq0oe,0
XGRo41bVME,2
7jnfTQGyhb,1
FvLX5zaDO4,4
nZWgXRuLHp,2
fmcuRXaZ5l,1
TDkBOuwLs6,0
L1bcPfqTiD,1
IJPEbTNkB4,2
kfyhdm18JM,0
eEniqT9NBo,1
0rFJtNY3VC,4
0F6iDw8Le1,0
QUjFukBsMw,3
CYeUzqNIFf,1
k052qXzslr,1
rb37FNYBTx,2
pgIb8PYwOH,4
fCEZ9Ypd8U,1
lOyqiMXWVp,3
LMIT0vedhf,1
BIAh0pCo9n,1
3cCVYwkupo,0
kabgNnIQoe,2
MeGmgnRkA5,4
bP27GmnRAv,3
tsUOLBWhDo,4
KOzihLcn8H,0
wWJ3TpQvqH,1
JNj69MUxfm,4
2XB8Yjz106,1
C5mM8T7pbj,4
aLuHivtUrf,4
rapTgxbQyY,2
8hui9f0btk,4
Y37GUt8OWi,1
2tjLXQkU5x,4
0sN4bPDIgY,4
wOH2LKl3fZ,1
evxc1dhoZD,1
SEQrGZYN14,1
R9OStY4vAL,4
JL3BoQ1t9I,1
7AP0u2v9p8,4
hZfLdBOCDm,4
KNw9f2GWFk,1
yCThaqurXp,3
fIepKjdmrM,4
Pk56FceLRI,1
Mh4E5zeZ0r,1
3UMs2GwY0h,1
sQbiL4yxun,4
JWjwP2GxLs,3
Qap2tVvxEU,1
C5xnTuSBsG,2
JrqGWVejzp,3
qZOilJ2syE,0
TXQZIuWnkx,1
92Id0VOLTK,4
8nNi5IPMWY,1
tCneITy6xJ,4
KUQXSaejJi,1
ASZY5JHsl1,0
Jp6fZvLaSg,4
yDPOiXSafo,1
nINzjZGTme,1
9ezIXMug1Z,3
ohrBnOHt5g,1
D1nGNcAKCY,1
cmMfp9WL01,4
tCsygZhao3,1
6xgr0uRJhf,3
gvrjM64hGO,4
qymh5gEwc9,1
nIOLtDHE3R,3
QcKrZVol8p,2
ke3Ld9AT51,2
4qQL6XfxP8,4
eLTufK68v0,4
OL1KIPYfHN,4
bqfIU9EVkK,4
rYAzIqeXvF,3
Qv2EcibqaL,2
VMKoR5hG3k,4
JIsZho6yXt,1
WQrB5XnOam,4
hFWOgDxSBu,1
xU0ti6sXBD,1
dDFvNr2cTf,4
0oae1ARpj4,1
hocbSAvx8s,2
l2m8HR05Ko,4
zImcx4StQD,4
XDO7J5Fi6A,1
oHJyk9hadZ,1
YWDuAUZdGs,1
gRmdnrlOWt,1
oIrpgfeD5P,3
iC36L47s95,2
MPW1wdKiUL,4
BC1baJZ2Ik,4
7sbeB3h8TE,4
Res27OnLbu,2
x1yljrukFE,1
Aqp7ifN3On,1
LHqC0KDNaP,2
GuMqvIglKT,4
i7uYkpEXsP,0
GM6FpUsDjX,1
VuQAZXwkca,1
JMwF1H7xPK,1
lgzcfZFIhe,0
dh6Zty2Q5j,2
t1TWO0Vxnr,1
UPnL2jDX8w,1
QF8t5vYxRU,2
d7hGAstWan,0
oiezEAjCV6,0
jrueFoMBVn,3
U3MvoYyki9,1
bCEVQAhjIs,2
0wfzFukT5y,1
fVkARsGNdm,1
vpPE4tJ6Q7,1
Xluxezr8NY,1
ePUC3K0GNv,2
q0EtmZPbLx,1
VnsrEKCNJS,2
XKDHw9Jzed,3
5OS7C8Rj2l,4
hKa6zXtu9i,0
6bQqv957ad,1
xvNVrRSaQY,1
cnDrgfRuJK,1
EhctvgH2CG,4
kKIuJehG0q,0
Os2r0uLXqK,1
FrosywKnux,4
3DThYCGmn9,0
aWK765uJkH,0
DKBY8uQ4iT,1
Qu1xVz9SJL,1
YLnTxWd025,3
3w5yNxF9W0,4
NDpzjiXIkG,2
1RW9tn3Mda,1
SCvbdPKJ2z,1
IKQbJsY4hV,1
raOe28tb0P,3
XVyPruKShx,3
ZjNsBFd3Hl,4
uJKe0yaihR,2
lwXsHraUAV,1
7s2U68XMzN,3
lsJG5p40gf,0
SbcPnRYpHC,2
bo2sW57PJ1,4
vmYZaSTXd4,4
JLBKITb6pg,1
kFyH0C1JOg,0
joT7MBRA3K,2
q3bdQXUFYC,1
WGX54A72RV,4
OcSNJrvihb,1
24TzmaIg0d,0
PEMc4STzLQ,1
SEqTCf01LO,1
ya5kLXGQ7B,4
xnCvOHKuIi,3
MzKNmB6dAr,1
QEGLuOa4NJ,4
85Gk9teWzF,0
bohg16yiFv,4
QLkN0nYhWj,1
VK9MF5OfEG,1
ACO6ZtqcfL,1
0mv7LGOjiw,1
pCcFraXd9Q,4
ijxuJHhC0F,1
SoNYKlTFgr,4
fTnUm0ozMV,2
FYr6jRztWL,1
2dseqPH6LR,0
YbIgOLk12T,4
wLEOUnebpH,2
zFwmJKdarj,1
XsQdLp4y5c,4
1NTtwCzq5S,4
89mK7pcknY,4
ybCJ0FHcdw,4
I5rqNMdyJa,1
HdIeYgQ6lG,1
ACEy8Rni4k,1
IY7Lnz3b1A,0
ExcqK6ewAr,4
gWriQzGxkq,2
WqTnOYH0Nh,1
yrksuawSBU,3
EfeoY3AZvd,4
XaDRBwPM8J,4
WV4aSMBfcP,1
QxXYHdRvzr,4
jD20Lc6fCi,1
40ICqY2sGZ,1
YesfVvS6ND,1
5DloLEbeX3,2
eGEQT6zx5c,4
FeSOxmMk8G,3
yOcBUbfeFH,3
8SPlE27DNQ,0
sqWYoOIpbu,4
mMxLSlFv4z,0
Bhabdw6sjJ,1
X1MwFd7GQL,2
c52VwI3WUx,4
Nbl58xOgLZ,2
xBC3IDascX,1
bLEQAV8Wwe,4
I4XgJajq6O,1
63R0bKQTPt,0
pmCwDPevHS,1
LuP7qTmxzB,4
T1qXFHDIRP,4
XNGyUHlkds,1
SQ91gf5dpN,2
nV8KecY3ha,1
h13QisKvm2,1
j9xiMTStEG,2
RG3TjnLeIz,3
GChA9c57rK,2
1kuzZCl5WS,1
lCD7zFMqB8,4
HrI9q38yKd,3
nsLE9fGviK,4
vgQaxU5GtA,1
z8ObstoaYm,0
r07cfIjNmJ,4
vSkz7YJfTW,1
Hr6BDpgenX,1
kJ4ChE8DZo,4
yeZ0UizQIv,1
IAb2rs4Rqt,1
9xVeBsOYvK,0
pEXQ9kBuvn,2
M19rh0neCt,2
0BtuXfOq1T,4
UfjmznEG4D,4
RuWMiEL5Cw,3
T3WHSArNKY,4
zpSRtv4rlc,1
diUNKbkTGj,1
0Af6CWMzld,2
BkiJmKAMba,1
Zsn6zXa0fS,4
KmSvXn7eJU,4
DZTBl8MYWd,4
2jvrxbVKyh,1
O3zmUCa8R0,3
3X26jBOCeR,3
TyxeZ2pa1P,1
M0R5WitXQ6,4
VbvtuXS8sj,2
i4z7VmB1j5,2
U7LHZTEwCi,0
Jb3lrqAGXu,1
wHkKev56gp,4
DlbH2TndQj,4
27tDfRE45S,3
8Ds5QHESaw,3
lAs2pfTRxX,1
ih4qBP79Mn,1
cv8BPenupJ,1
AsjYbHloyx,1
FNHaxqG859,1
ciHtGY3nUz,4
qFluoaf5Ux,1
sqT8zUNILl,1
D0HjPNpher,3
HESU9wOqtP,2
zPv4iDSAVt,0
rVHCahnNlg,0
rTziH6hDEA,1
oGACHZBKwW,0
brgT2sCqK1,1
T761CYZoDp,1
wkOADGaTvh,2
uIaRjNTb59,1
OY6oMRfBIl,2
7JtwX6I4yq,0
MfsDid3Cla,4
xLVRCIycUh,4
mak8rIgOYN,2
myBVTWCcha,1
wfuCbIGnOo,4
HwUFhivQd3,1
GsmtOSB91n,0
cwgFkWdivp,4
d4yNxuYP7m,4
32HNtvqKB9,4
8iNTcl7xRI,1
HOrgUteREu,3
vNUc1F57ls,1
lq0ZohYjEV,1
pkZ23T0Qxd,2
w6FTYmjBuM,4
vM6ARBXUWl,1
msf9rAk3eg,1
T6ytoANa8h,1
D8KYubNH9m,1
JChL7lTbek,1
XNfRjsuhoV,2
mokX1ZNUE4,0
6V27HuSr3h,4
w1atD9NFMV,4
6A8MfVW7vs,2
g8q3f9RuCJ,1
PYMmKZgDUp,1
V5hKUEiLcn,2
k3JxA9OIdn,1
AJl2Iw5G8M,1
pTHQUANVeu,1
vuPMQ5ly76,3
53ZNQkXbAT,4
tEZiMpAL7n,1
XA6l5zI3qx,4
uV92XPUmZn,0
A29GSzjQh0,0
3fvw2U7HKt,2
RXGnyLdImV,4
Gk5gqolWhR,1
VBRaqvSInN,1
0pkmwOGHF5,0
VJAdNrjy8l,4
517pPXWyLH,2
TCmShzRBGy,1
37ZjH9bvVF,1
kOJn38ZVmH,3
RxwS1HX3mj,4
JmQNSeyZXc,1
uelwyxQiN1,1
Equh2XAVZd,0
Y56y7SBkqc,2
NGIC2H5wk0,4
d0HTUR4Wpm,3
vn5q2RESt4,4
ZU2nOtyoqH,1
Qk9O8fuPgw,4
pCrbvfmt8S,1
hAcyeR1Ujs,4
C7B6VcWuab,3
fJMbC56Hnj,2
NPiTht189X,1
1SENs9J8xQ,1
BuoWNDmIlH,1
nf2uTPejJD,4
oqHlknhN32,4
IOrLgfsFWw,3
E2tjvzyb5w,4
MwHV563zmr,4
IfqYN3976B,1
rin8k9Kxd1,1
N5fih7GvMk,3
j5RMBtIwAl,2
V9nIFNQxyi,2
fShq49ZtMj,2
NJSF4zOLew,1
3fPYakxpIe,2
BjoicJ4uzQ,1
jsa2DMrPhV,4
B9DGVHmS0Z,4
jrflSTB18Y,4
zPSNidmJfg,4
E9yC4XTHrf,1
JztI2Nwcko,1
bNn0GTQgdS,1
2ouve0MSg7,2
4JtqrEVGui,1
KdL45GJjaT,4
UhN9yaJYVX,3
QlhOsKdM40,4
9W2nEfYNUA,3
XmaqtcCNol,4
Or6QpbED7H,1
xGZLfJXQwK,1
FRmdcA4PzH,3
x7pGkqAgh3,3
fZSDiacz09,3
kKVEnlABoJ,1
4aZxK5m9AY,4
umk8UZihz4,1
kgLtTMKusY,4
KtNWoBfhpY,1
HEPCeh58Ia,1
170Yp2nH8f,0
kWFbcEhfTC,2
lmYSuD8bZC,0
bTsCBOL0Yr,2
DF65d2A9ul,1
dv9Zmb3he5,3
4Vpx2kT7Ht,1
zhWZEo0fK9,1
nBIls9LRe3,2
P4hdpD7muw,1
qcS2vQbR0e,2
nf4XxZIj6V,3
h13G59mVXF,4
IS5bhPr3ew,2
p9MXNEPKxu,0
OeZS19bisc,0
vlqiWjVFIa,1
Oi5fjhtrq2,4
znj5ULDgVM,1
v4uLwYNBqy,4
iDICMj08BO,0
0wQjZY9yWN,0
MGcDTv462e,1
9cPehRNuaI,4
JOxRbzKpfq,1
432aZYmwsi,1
