record_id,cluster_id
QrN4oERalx,0
pdHizkLYEK,0
aZwGJemNKD,0
BQJhcNxrdK,4
asFrmPpd1N,0
367wYoPy5F,2
GX1zgZpNbq,2
lTybpiX3E6,3
kBAbn9HO7w,0
w8CeWjJd5g,0
OTBG21s9Xq,0
ZTzdpHm2Vc,0
FVESjhtdwc,2
MhiTeZHwFl,0
jFNgX37PtK,0
tiQRczH1XL,2
e6sMV01p89,4
BOJNm2hLrR,0
VoEHw6pgYM,0
wneZXmR4Ho,1
SMRU0j7aQZ,0
OyLfPpkKiH,0
fziomkg23u,2
L07amSrPNR,0
ZnmK56Lgw1,0
o4qUrzihtH,0
QDiGY0vWxw,0
DebhvaZAt0,0
3kbIF9QWXp,0
EHoOX4BqnL,0
DTaMWHz8cG,0
dlwOpvJ9kx,3
BE8gszq29x,0
Pz9RvDXVay,2
Sznr0b83vH,0
DjHK8qLOwv,1
VZiudWo5cK,2
XZHzrk2gFD,2
dIQBmUbAKD,0
CHKf4pwUT5,0
YJAEVIzhLj,0
FZAz94BPuW,2
0l6o5juSp2,2
JNXVWQOTKH,0
32ux7mEH5S,0
YusOLT5Nhr,0
dxU7v9rcT6,0
ut6Il7cAvn,0
wyprCBgoUb,0
pCG0WQhSRs,0
4ThJBRvMLA,0
pZhRcnL6Kw,0
7aXqowpxtg,0
EnIkKrjHLi,2
7Q5ecFy8pb,0
3DbgOTSHq6,0
cN0Ai3nPMI,0
cPFr1Z3vGf,0
dEhM4L6Hes,0
crhlE3xYXw,1
p8oXN5IWVb,0
J6aMRn9ybm,0
SUCxOYAtDa,0
6ikOqjU5eh,0
lyCBPWpn4d,0
kzIgP8hW5f,0
iCeDQ6nm4l,4
DATtNq4Of6,2
2qFCvH57W6,0
bGUXYauQEz,0
d8PeSabcl0,0
c6AnEFJGrZ,0
H673NhM1Gu,0
QNZdcMeDKV,0
pPnCuvDIo6,0
G1WVEQdHw9,0
1DQH0AtGqS,0
WgFsZpEn5e,0
OKz0lwnMy9,0
LSznX8Ha97,0
xnjKo0l71C,0
fiq13PxIvW,0
wo904PlAht,0
kEjH58PAcy,0
SZjdvmUWwB,0
6H4d5UPVsJ,0
twmh2bAVaM,4
XazEJ4fw7D,0
bFETeBz9Nj,0
8tApUxqhHY,0
3J1FQk0qZa,2
0fwDdrjAg8,2
CoFmGfRwZJ,0
rasgMbuL32,0
P4MFd0tK1s,0
7ZLaoqHmi1,0
HEpyjnAGFd,2
QXxPVv5FKO,0
qOMAbtjFBx,4
leBwGXHmhU,0
zdT3DWalMK,0
gdZWtNuBpw,0
3fBGQ9RIOr,2
tJ8dK5WThl,0
fFBwRo7A4W,0
UkoeM2NBKZ,0
vhxkMa9T1r,0
CASpL9D6lF,0
rNh4LInTyO,0
ybXWt6mlM2,0
cJMjyAi4zD,0
JVOHap7mlg,0
Hwj3hK4Vup,0
fJTOoSVvRE,2
TC2WZqlucm,2
u3PfGrXRwK,0
spfCgxio7l,0
xaN8CFkb2O,2
3RG1Doe6J9,0
Id86tEhS4v,2
HOTKMVGfZW,2
F2l5AVjOLa,0
behTBVCHlf,2
D1zokgxJqZ,0
jslnC5rATJ,0
mWVeEtwbg7,0
31PNRKiEQM,0
fEwXmJLDSs,0
iTxMwGv8IQ,2
iCwBFOgJUp,4
pkaDvfQMRX,0
unE63LtIqD,0
fSOYMeB5l9,0
wqxSlPfjc9,0
BHKvWS2eIT,0
5Edxf0aOpb,0
GlzeWZO7XV,0
AsTXnSZtIy,0
hfT2JrDcBZ,0
h2n6foVHag,0
Ijzk5s6iKA,0
Q1m2kSs3eN,0
z0iYUXJMls,0
x3EUvg5Wkw,0
SCHRKYBm3x,0
1Ix0Z8atBL,0
kRyaTnpDuL,0
ZYhn035u7e,0
vhxFleRbfw,0
SU5AGEbdaT,4
6Dkm1Z3arn,0
ujT04eFxO2,0
muHWO17XvU,2
yk7hgJXvc2,0
9XEUFTjNpR,0
WZbJd9jFve,0
h5GkSXg3pe,2
4FLlj8GzDi,0
r8NbC3Uf12,0
mDz1vl5bKg,0
O4SyfqQ2xa,2
KTPLmIWDQR,1
FJONDxSX0c,1
0B2SAIQ1LC,0
amcxS10wRB,0
LyulMsD4hY,0
PZOQLScflF,0
J3MTCXgzok,0
xTi3Etpu8F,0
E5aUWYNfqK,2
FpyVJSnKoi,0
8czEIYnXpk,0
I24daCMoLK,0
NeBbrMtOfT,0
I6espORtDC,0
n5cU0ILVGA,0
u8hlJt0oBW,0
elGMDLjcIQ,0
mVo0MZClWd,0
aN3FqXtRAU,2
NGReME57ic,0
dZ9s4FlIJ7,0
AkCZtunKWa,4
wE90QISXGt,0
N1ljsDCcxW,0
zEba2B5jZ9,2
dvrB6xiLuc,0
IBXvj83ksz,0
0MNZqcL7Aa,0
ZC95BTKxeb,0
dRVPwkutHY,2
Rxva4FbhZG,0
HGpPvn4DgU,0
xokCVXKTR9,0
AatSWYwRXV,0
d35cV9m40v,4
KORLy2ma7B,0
6S3kALF5Op,4
v5YwdTLEnG,0
p95Ze7EWO6,0
XChsKOd8Fi,0
F3xX5i2WIh,0
SdLqpP3xXR,2
bBFJEQswy6,0
DnW9VtKg7J,0
2WBjwy8cXQ,0
xkFO8yPg6d,2
i3OgEoVKLR,0
XNICsJR7bU,0
az6TVUcmoh,0
S70vza9EGs,1
AxRf1Q7sE2,0
ZfR6WytUp8,0
UopzguHs3e,0
2ZWw6uxgTH,0
aLBISEHPjw,0
0QbZfq1JBz,0
7W0A5FwkBO,0
uRQKVf4Gyl,0
H94qIiNnER,1
s5FOT0GZaY,0
pYtQcGV4eb,0
AceyG7FXgO,0
qHtbNY5I2h,0
zbXPutUEQh,0
6WcIZFBTCs,0
8tCDylRSJL,0
PJAk4cxn9g,0
MRveguxJDf,4
2ntQrumevV,0
xLb8ZMGjRs,2
bRvGtHzprq,0
1qEg2dR7Fv,0
zaWNjbFkSi,0
DNxFtlBud0,2
eWihy6rmgJ,0
FsTQwXz7Lu,0
wS0tvqoUeg,0
IXkxQC7h1U,0
dqBK5yecS7,0
jdzT5WerUB,0
KkodBNQ4qj,0
3lonucrY6h,0
VCfFji8uzZ,0
6Zdsz2qSxA,0
UuD0ERjIst,2
JwQkSzCdIq,0
aqdc3m5LP1,0
phqTG0SmuR,0
MbsGf8ozpg,0
Izo51jAFiQ,0
P2YZgh4pMU,2
x3Sv8znUwc,0
vt4kFioAXN,4
bHmqzcLs82,0
Hw4uzqgnPv,0
cfU0yFpvAH,0
q4a3AjKwRM,0
dFKJ5bVWRA,0
iSds6t0BFQ,0
MI2pBKql4O,4
1HIGWbXKaC,0
BCLcspNMPT,4
Up2KMvkl7G,0
3Lz4jRgmT9,0
paIoxhEBFT,2
ATa8v10Rhc,0
QGN8mrURfe,0
sCWgbzFRcV,0
XutwjAGUgS,0
O0tg2FZoHV,0
w3fhlgSKzF,0
o2fIW1kvGK,2
G1Sjd0F5XT,2
1FwI3OfTn4,0
aU5f6ik1qj,3
oFt9gEnKwd,0
7CAm9WqvSd,4
wTonzgIuxp,1
qW0FTyvoQB,0
Dbo94fN6aH,0
9T2GXWZ1ht,0
Wt7zQJ4rLB,0
a7mj5QCI4N,0
bepdYQE6GW,0
fBR0TiSUVF,3
ZXjidwWvE1,0
g2AB5EP4JL,0
l2Jat9bI4m,0
YmsIpwiyr2,0
FeTnCBh8Sq,0
X92kDzRoAe,0
BMqbzRodj9,0
ySNYo8bGAh,0
S9AvJe1Unj,0
c0HyOUfzti,0
y2JOxSTQuU,0
ZhwXY2DPcq,3
d9IomsXQhA,4
dyZ3nGBVq2,0
4QpEOkoJXU,0
YW4a3iLVbE,4
7MDf60lstU,0
LybRgsE5Wf,0
8IlzrSRbj0,0
MwpQ6aduzf,0
8WNwzJ6jre,0
VKdYEQDnF9,2
9oWglb2d1I,0
CqXk9gSEbp,4
C1MFN6so8Y,0
qOY6Cyfw7j,2
TCjwB4dg0Z,0
ULPtCoNQMm,0
pTq6lFhgZA,1
h4NpKYS8Z1,0
Wi8Lyuwf6q,0
QxTcLU3JuF,0
QZRU0Bea5g,0
O7HhiDCIRL,0
GQ5Wb3v09Z,0
0XcnuRThD1,0
bmFU4fh5nD,0
RjSQW1BNA6,0
TXk0xBo2Ks,0
PqcWpeyh0Y,0
PfcA4n6DSH,0
FLjJdC4gDr,0
q3ogsrGHl2,0
6fMNksT4JE,0
AZSmOtMwln,0
Lr4TdofIsO,0
wrb0Qk5KCX,0
h5oxWTXyOw,0
UwT1dD2tqG,0
cNm7J50eYX,0
gdMC2xOpPu,2
mvrDw3CHbI,0
yKOBzwnU8Y,0
Uo8z2SvqmX,0
iuGsljcZ7x,0
5YwaK9hozd,2
PeWMkBOpcF,0
MrYqtnQcid,0
opXPaH9M7Q,0
Zrg7Dzy8jU,0
UbgsRZXMho,0
YDEbsl2qtS,0
I86YcDR2r7,2
frlqRUGhDb,0
lvPiDJryZB,2
CAD0KcjIus,4
A5iYP6e3fm,4
PnsuHqh2xk,0
56InV0D7TK,0
bm18JPavL5,0
EcmyYVA0qu,2
sxkMwAoTKn,0
XINVvYU2rK,0
R2uZLJ185s,0
ZFcNtiMlqo,0
zUcTRjb61H,2
wPKyk6igBx,0
piHDJt8oaS,0
Udl4oh5nJB,0
XPFQwD3v6K,0
a12Jpjf8Ow,0
ZKa2G1L4TW,0
taxSDhTPz4,0
HSyrQtT58s,0
l8pu3DkL4g,0
d5KiTJrSZe,0
vMmZSO2hkK,0
OGbvCLXSzc,0
2ZPKlkaTJw,0
2BucIsfHw5,0
7svCQaZ0kU,0
vctmeAiSCG,0
6dVAYJqhaD,2
PyuBW7UZxs,4
zOqdGJ0AKg,0
koT46Euvst,0
iNm4OBL5KG,0
NI4EbV5Pjo,0
3RlSIVvuBw,0
YFnBpGbXz9,0
oaw4mbTRnE,0
wWFg8Z30NG,0
pdq1VkSxgG,4
5hO4JsNqdV,0
CAkr0p5EPe,1
HPOKlg5tbE,0
qwNlAhxgao,1
8SLxjnATZ7,0
L3NmIAeOp5,0
lxvtOYHSKT,0
AsFyIxUJC4,0
OGKQDlVETx,0
AVDveQfnO4,4
5LFOiAN4pV,0
gOUMpEJCIP,0
AiUQdxgcCS,0
rSMY0odmpt,0
2HSMAnTelt,0
lp5k7YdG8O,0
BO4eg8XVwf,0
H16QeUn9hb,0
CLOm2f6MzP,0
27ZMiTOzlr,0
Bx1zdgoVkO,4
H9NO6fWdjm,0
FwBZdLJs6e,0
I53hF2A7O1,0
An2LjxuF8N,0
mKJUQcjuvq,1
CEKuMWnURs,0
6Oy1qW078K,2
fV6xeylZSQ,0
iWUn6fIxqv,0
6xrFPHCSD9,0
a2A59DTRzq,4
gJz1hKr8Xm,4
GvAKaIcZju,0
pc1haUB94C,0
Bp8nWVIZx7,0
UcsebBAmuD,0
yK7wVCROfJ,0
rNcqoaeFgp,0
x9p5QEvrL1,0
CXbTpMSDBL,0
bYWHAwZdlR,0
zclUj6FaNR,0
FKC8RNyZpi,0
iZtA4GQ8oq,0
GZtqHbLnR1,0
T2VL8MzDac,3
ut0psHzrEw,2
8pJc1x2VDR,0
bgSMau7OEl,0
yiv3NKtITS,2
oz91TtrKfy,0
JEgBPZHy5I,0
06IE5zx9Wl,0
1ZSOjIu2Hq,0
HFiG2K47Sg,0
yg8ABI3hku,0
upY61noqHX,0
cRY9aEOe84,0
Ukt30fLFda,0
Aa1J8xK4oD,0
0aPbEkuKxv,0
rWN2JjvltF,0
lDCcyYx3IL,0
ehnEQPBTm0,0
uTKm1hU25b,0
7H61SQkM4J,2
VjDLek6AJd,0
DQyGHbErz2,0
D8Fs0bkcMm,0
MROsart6Yw,0
hZnNGp8Yl7,0
B02rDvqI7K,2
d7ngqO8yS5,0
YFtqlDBdTU,4
t8WuONMgpI,0
804mOeHTk3,0
2UdO0SIveY,0
Lg57SmKV6t,0
uDdb6XNyo7,4
CRGTiP592Z,2
BY5hgA14z3,0
oHvf6aQKW7,2
YmuafFC1OE,0
6WCflAa9qK,0
GRd1wIiVFS,0
234dWUJfFz,0
z8VOcrCutl,0
VwAkCnx32D,0
Ocz6sGD2hV,0
NvzsCl5rHi,0
NEe7q3i6WR,0
4GJxwq7sIk,0
l8Y9wQiKEO,3
QjNpOSsWce,0
vdahrCQoKD,0
V4UC02DjGY,0
IUlEiMJspx,0
IdMVumEyBr,0
BAjdunFxOI,0
OKBrLHCmEb,0
KHaGkEOI8o,0
JLYVidfjlq,0
okc0WEjKwD,0
HP7k9zMNTm,0
ynAk0GCUI1,0
TjMg43l0yY,0
iF8oMfIzue,0
w8Tt7sqm9h,0
fWP4A6dU9n,0
om6PVsvG02,2
td6LHXnOf0,0
Hlt426pb7n,0
69LrTqFNIz,2
9kJY12RCil,0
F2kEJ7UDQ8,0
zbZaKLNgnH,0
ys95wzjQVi,4
s8J4FvkXVz,0
oZ3QwtsbjU,4
I8gh7xaRW3,2
gw8zBZUEXV,0
jXCx1ZhdQ2,0
h1v6YjPNQk,0
r0IubHJGRK,2
mpJ64NAecn,0
ikIHRCnGbf,2
bPuwIg7B2H,0
I0y6deuUjZ,0
3GqOKCjtpi,0
d8F6gwkzCI,0
pqwfbo7sji,0
SXiVD7LTbQ,0
tUJBde9nXb,0
neA5maE1Nf,0
pywOezVcDx,0
HuGfOa2jot,2
Rn5bGygCdq,0
4IcH2RasAx,0
nrL73AUk6j,0
8fYhG6NPxq,2
CNOJoEUBgG,0
AR6vgDGtVn,0
XG1NCZ6tsS,0
FCLDPIl46q,0
0SxJQCbwFZ,0
v8A9lqkHfT,0
OzRBfNZe5i,2
iXuMRtB5Vl,2
RDdj8LXkYv,0
v62My9BmFU,0
EpOvxeuPyq,0
Q5EmivCnAT,0
dFUylbD0Az,0
64Sn2Ls5cX,0
WDqwuNbhjR,0
RiPAYu6XCW,0
GpSFAH1O5y,0
ikHsIOwcxG,0
xo8pmZTjfP,0
2poQNTLlKH,2
i75OTWsXM9,0
wX0l9UrmxS,0
Dq4fIAU3Vl,0
wY06bnV4JQ,0
HP1LMcV3kS,0
1WgR2ld63Q,0
fuOk7AHXVZ,0
nHp3lPeAfO,0
DC5TlWA70P,0
z2bnj47Etf,0
GpKmc0DtOq,0
rBHzPOICNZ,0
xE7KbXkehI,0
unsK9xPAIp,2
hXZcvCSmEY,0
ie5UpSxDdO,0
gUkXYz7LI2,4
u31BW7f6lv,0
hly6quNDIs,2
LiV16SQPGO,0
z4cYh8rSLp,0
luanFSsDmH,0
BuY10eWsUv,4
E0rOxGpUIf,0
2rVe7LnwzK,0
FLJIElyz09,4
voC1DaQkgd,0
NJQMv0k93i,0
dwOrpAikeP,0
FT2GprNX9o,0
WCsqFjDRcA,0
03wXqYoFLK,0
1eaVfOUlJM,0
B5f3lGAxH2,0
Jioe6ntkhl,0
Rl8C27uqPI,0
luBva5xN6Q,4
fnOqW0IF6X,4
q7EstAZ0Sk,0
a8fqIQwOTM,0
y7qj6mXpbB,0
a4EfVnQAJK,0
nVOixaFKoz,0
j38TQUZzhy,2
pMSmPXrDt1,0
jNkLlvwGDa,0
JVGhDsWo0i,2
wDQk8goF5B,0
VY4HvLapnD,0
QwX4xCvRiZ,0
wNLaVDz4vj,0
xvi2Ez3SXy,0
smz16ynfb9,1
h3RDjnkm8u,0
OWthmoEa1C,0
DSNMyOmEQV,1
HF9gZNDn2e,2
GysYUwF9du,0
Up2K0JQNE9,0
W9RxBdnjmX,2
T1ObFY6Kel,0
tea1p3fb6K,3
TOvIzJSwc2,0
x7yVhl3Jp0,2
UlCA7mjTW6,0
fmnkKqjAHp,0
KVS1FEmG5j,0
z4o7Adsqjl,0
YVxFny40Qm,0
Ah5mClcXrM,2
5lpeSNas9d,3
DhSbJRzndc,0
a3c9lUTx2K,4
vWF71C46id,0
5dlUKpg74X,0
VbU7KfBouk,0
UzCkRxtTwD,0
Swf3gDzQuR,0
vyNBjTV78D,0
MK5IhSaJ10,0
8c0uWQV1eY,0
yqoK7Yrj2v,4
KPkqipmOvJ,0
5Yt6TGsdUM,2
jvwEIF1467,0
nQb9OIcBmd,0
7TcoKQkMhs,0
0I8vVEaCZb,0
O3U7Dt0Bm9,0
VRXGeCW0sK,4
vWhltVnbu3,0
GPdqtiLM4B,1
2NmeH5dz6r,0
xBjTai0SDs,0
dDt6Pz4VLe,4
FeMryVuCK9,0
PrxtBYCGLJ,0
WiheAP4fVJ,4
4YfNEJ1kDq,0
aZg251t7G0,2
v6c1Mjnx9Y,0
P15kaRHvXh,0
tmHf7PDIog,1
QtMDoxb0qh,4
2zkmajUWvZ,0
wLNPug1Oli,0
otTsaNpj0A,0
A1Kr2aQno7,0
FOyjsbqwkY,2
MugYiAqX8S,0
HShq5TeoIk,0
lgwkQqWoIO,0
iXepEBzdtI,0
hXwgHxqc2Z,0
ugFb0BeAwk,0
eTAUusQrY5,0
0yTS4iwmR8,0
wLM46HSKkb,4
vstDmyr06P,0
axcblfq7rX,4
MQViqu78YD,0
DGI2wkKvJ6,0
wX3ScKqAiH,0
6rbsZVEWS3,0
4ax8pbLItf,2
mkJ5vWazyX,0
GTxbcHUos3,0
x1ZhvoJPCr,0
8CgSIFU6Bl,0
tdwKxfFnX7,0
6LqSlg2weF,0
64sRpnVAHX,4
W7vVzBPYAN,0
qzmjWBA0Qc,0
Lb4ugvDW0x,1
yQtOIpJHRP,2
35dafP7TZR,0
4JrvcY9qmU,0
miMzPDNWdn,0
nTxm7JoW0K,4
egbCZ8jJfQ,0
hL06iV4d9c,0
mHI1LPwTc7,0
fsip5CqZhS,2
48ECjauhID,0
sBYuTnXH1L,0
9aej2QoPin,0
fq47dUApy2,0
EAY5x2G4FB,0
krhvUjz0Sq,0
FkGW2oyH3C,2
XWkYI8nDGq,0
UwMiTfzJN3,0
z6ZXHwDmqC,1
kF0guna7Jb,0
kPBZzf0twv,2
tMvRbqkKTm,0
Uu7Vtb9sfO,4
WxKZH5yLlR,4
Kv6EfchDVz,4
3gFDLYVKZi,0
Eh9BJn4t5o,0
Y4udCKPLpQ,0
rz1qiAeVQ9,4
Kz61SRw4Mr,4
ZdqhVuwjcs,0
hT7g8eAcpl,0
hLVu9KolzX,0
OEnIGLA8u0,0
ZJgb6rdGco,4
mwJaNuB91k,3
tCIQDcErq1,0
s0DTZinmR2,0
6VLytPeOzu,0
N5FBUId39L,0
P15Nn3judK,0
vSDM0ua3qH,0
PQpF1b0ONf,0
XEZycbMpKF,3
ExX81IaTOe,0
agLY0mjspF,0
kOKvnEsjR1,0
aRkK1Gq6gj,3
wVekCbslWy,0
z6kjEgiPNb,0
BCb2GXUpcJ,2
DLGUqMQier,4
V75QDqbjMX,0
U1NmBt2q4E,0
JyvcKeWYhp,0
JeZj4FGYsy,0
NOjZkrGPEb,1
1Bp7LWKR52,0
kUXvaYg53d,1
GQOlq0ibwV,0
gYcT2yrNpi,0
KugtQ29nYI,0
4Ss5QIWXq7,0
GtpWIxgneC,0
h43VKH2aZz,0
GcpLS18rUX,0
VdfPbTe3t8,0
RVCqDz8kjN,0
uanQT9rqC5,0
nOXP3UTD7F,0
LQMyzrJN75,0
ai4kDBOJnN,0
FojhGtIqZb,0
2DhRZ8T0fm,1
QSI8tqlVUg,0
b1eALqHhtK,0
GRja7rxNKL,0
zK1nlCTgOD,3
z2OAbgNxC0,0
lJxFGD8UPk,0
PNTALz41mv,0
5Q4AfqpEP2,0
3zGtjNwysJ,0
jc8zChOmPL,0
AWPConlVYr,0
tczIPw1Y9K,0
JfKNEwhlbF,2
eJ4qhybc6z,0
gwlCJbqOSv,0
cVqEu4RXf3,0
AS8hHNUyI6,0
fQs3rVahJw,0
cve0zxU8hu,0
xg9PCYctBr,0
6SrgfB4mMn,0
e4lD26dvuY,2
NyjCrDhAMf,0
YHZhwPcnEV,0
aKXnsrZ1MB,0
NL0zlyt8xT,0
6IYDS4vECG,0
MhA5dnqZRP,0
mjuCbpRwHq,0
NGakAtqvEw,0
OnQHF2tS5Y,3
svMrSPQaf3,3
0lfpbgmKtW,0
WB0c8yR4Ou,0
jkASsVFT0D,0
qwU3WlykHF,2
MGOeK0Xyt5,0
RauzImFfP8,0
UpEPaMgYCG,0
vJeTrKV1FM,0
tvUwyBzbYC,0
mDlGT6UH5w,1
G5Y3BZysHS,0
bcNhSAdupF,0
zJL0b9amNI,0
8rMBixF9n0,0
wGqJnWhaVM,0
9K0x7IZloE,0
GN1S3840zD,0
mu1xLnMpko,0
Zs3umE51kF,1
yS5nWVfhdc,0
63TyP1cznF,0
lWJgErTq0K,0
DTLqWMVmGu,2
g05ef6dxD2,4
ZIoe7QUkcN,2
wubFTv6eUP,2
vKcsdqUQu9,0
cylIm1Fz85,0
aksURoF7gQ,4
v0szy7MdkS,0
0B8xL9JTih,0
zGucAqo2eK,0
TW9Me0GquU,0
7MoJVAPKzU,0
rZseUzgTkn,0
VNo7mJK3wz,0
fOHPLbNXn5,0
vZ4yYrxOVu,0
H1roFTpAL4,3
we4NqBz6oI,0
BRokv5gdc6,0
Sf389LFNBa,0
pkOHb4PhNW,0
PRFKIhjNs8,0
7EKgUqWJDs,2
wQiz8kA61j,3
hcCiB9tLr3,0
1A3BmlgaCj,0
u4qpbYtjzR,0
D3fPzmlMJG,3
8F5sqloPKg,0
sxdRj569uO,0
GKdyUmeWDI,0
pJj4ETe38U,2
7S5codDY2E,4
MtGS7gqw2A,0
PHy0aTlX1f,0
NDi1CQMSk4,0
A0NJhDvPKa,0
oVUHpZRjDS,0
BlWw3kPA4N,0
QCqVK9WUEP,4
dil52e3fWw,4
lit8Xk2UwZ,0
m0Aqa7tpMf,0
F1z3Wh6n2Q,0
fdgXrznMKP,0
S6inBWKtqT,0
LvYMUi3Bu8,0
RfGiuMw5zQ,3
N3eWzvJmMj,0
EF67nWmRIZ,0
4QUfWnSEl0,0
EdPCMyan8v,0
fjrS4hNMd6,0
5SET7AYrw2,0
S0xmQdkfbY,0
6r4po3ySMN,0
OLmIsr9WFo,0
RP9hAN0sfI,0
XW0CMlqEUF,4
Uu52hdQLsx,3
VvhEDAaFcz,2
yklov1r7dY,0
AY8FUX7LDh,0
xierK5Esuo,0
sDh1pblgQz,0
cpLaS0A4n3,0
FKWak5sBbP,0
MEXHA7GWch,0
YOMZcwjyoT,0
LOMzu9A2Tj,0
mZDOzc4UWf,0
aGwrBEYkpL,0
LDXsMfnare,2
rnqajtkMUG,0
5OBbZYTHyt,0
3GdMeV4s6q,0
9xBTJ1ZgON,4
siTXY4ZHzd,0
zd7qLUy9CM,0
Dogwt45xX3,2
BC9PtwORjG,0
67v8iSDBuy,0
FNswvzCDWO,0
18X5FoZgOa,0
MBmktNXaKj,0
hTdAW6wrJQ,4
L1Dz0sYumq,4
l2zJFYEiRA,0
GentFMU9ZO,0
Q8iAbzXBUn,0
7qcnv3e1Sb,0
aJtDxRdcTo,0
1FIJdjaSQK,0
qQryp91oLE,0
Uq0GA5psTK,0
RTygqxS4Kw,0
q26p8aUt43,4
CRnb0JcVmu,0
60eMkW19zK,0
gxbUXBH1QJ,0
YecvRQ3Pdb,0
FCAnkdQXVy,0
dxlbXfwCov,0
VxShjGDHvl,0
5cWdFVCMaS,0
i5x7QPkT8n,0
5ni2S9cIvG,0
5DBg0zyr7N,4
Bo9J07ve5Q,0
n9MzQBwctg,0
L5NoBj4nHD,0
ixaOSbj9mQ,3
nP3Bz8odHX,4
67KdFVfJtw,0
SprToU3FVC,0
VbadPwkJjO,0
tgFoacrBjX,0
y6xrUzfK2u,0
HNKD2AbXFB,0
n0GRATYzpo,0
68LmWAObMT,2
irc9ygRP1Z,0
XpmsM78uiv,0
s5FbNdHtwn,0
bdCVlJTW5N,4
2WTKJ9PL7i,0
n1FKZHP6cQ,0
4WXQztB5eM,0
efjEgtU8MO,0
ZXpKolnH4C,0
3PKAR6Jw2k,0
4WeERwi2lj,0
KEwXQByoac,0
gsYqhZBXRa,4
6BFrtiSu8h,0
pIA12tucSr,1
ujUVhevEFt,0
ksQbvJy2hH,0
96jVKZb4YP,4
XWAkzi26Zs,0
cWbES7NIiD,0
3stvZzdJfF,0
wv6grMImoA,0
G5kcEBq0UX,0
lRCXg59YyB,0
qbSGKHeP6d,2
6ifXOSKF9e,0
gePEoOCr4Z,0
UIn06Po3JS,0
jQb67mqVdv,0
dIbPivsOq7,3
95b06MoPn2,0
ZObih2Yd1n,0
8JcWiv5xlA,1
r9owOnReKx,0
D4nRlkxmr2,0
XVcEykjh0x,4
MxC5Y8OnbS,0
sZnb4oQ5UW,0
7MN2YHWIm1,0
bwhutLfpQH,0
ZjAdOeaVHM,0
zOotr7nIAQ,0
Nz7XKbhpnm,0
LOdDJyZU3w,0
n6omYzSKwb,0
oAu0ibUBSX,2
OTzaqBwR9n,1
FsVqz54Ung,0
ROM6iu31Er,0
Qj5mk7rO8C,0
vCmhnkQN1A,0
r6zQkBuo1q,3
BPNRlvJCng,4
NLpXfym8aS,0
mCxiQDbX2Z,0
m0aqiEy5Tx,0
iaHBFKxymu,2
F1xZqdwCSU,0
AYFtOSs9D0,0
1BwdYIHfCV,0
f4m6jLBNUS,4
CeBdKHsFUt,0
sorT7J8XDb,3
3Ix6LP2wVO,4
JjqOtCHE5g,2
QtnV8ju3A7,1
gFoDbpSXxA,0
sc2ZpOKMBf,1
AWDm8zHN7l,0
0uKj17Chxc,0
9Cf8swSlRm,0
3U5rMYGc0V,0
yw3pU2fmMX,0
Pfd68lWuAL,0
28hmHXPdKs,0
A9E4mHTe1K,0
VIahvdYbBW,0
k8BITZsq5e,0
5sA49fTdwq,2
mQwVPZFt8e,0
2jM6VaifYr,0
mkqRtbuXCv,0
vjyCru32dI,1
5ESxHK1bOs,0
vxw6t4DabO,1
v5AMhmuQoO,0
tjQq7VZIKG,0
4DyKtzHmXG,0
ITX19fVA0e,0
vd9XimgZ1s,4
5SOAs78HVh,0
y3mzpDhdNn,1
5umQ9APIZw,0
07wHoRx2mT,0
1rSsP4MEwA,0
Qwi6C324JT,4
Op1609c2FB,2
yYWMuNoIql,0
Ph4RuC9d0k,2
Wi9bQkjuPV,0
Y7SA8ubmIk,0
G9T5IrzOBX,0
pAfvubOXrz,0
NL7ap2sREC,0
tkHsn3im9Y,0
f7G4P8DqYt,0
QROBzCgbYJ,0
CI5yPpmB3R,0
zhE85vjOKB,0
uN1etB9WrY,0
8cDeW5z4Z3,4
GcMjnlxJVD,0
gJpy8TmtvZ,0
kVjtKu3G7U,0
zEAOqRoQwJ,4
8OW3rbiQxT,0
AZavL76lUF,0
nwp3OKqIQd,0
f2S7mvpUgB,0
1f9hvtmWO8,0
TENpkXwY9A,1
xdKjmFcPuB,0
2W5OfPBNct,0
ahkFWbDwIE,0
U6BfxTYVEv,0
A41PFiLx0h,0
30qtCZXfzk,0
Ovf2TobmJP,0
7DdO5cbSHA,0
XFHSQg38eu,0
c5N9XrTgVp,0
4kFDmsPyhX,2
HKsqOhkxvg,0
iIXYlGQvzN,0
PwsN7tnVRf,0
rJhLTjYuyW,1
ozRGPW1IYi,2
F3gfXyVQ4G,0
V8NCe6Ds1w,0
rqLkK0Y9tJ,0
MPLCjdVGbA,0
ehV76nRfvS,0
0Pd5csRxkV,4
7M3gDES8A0,0
41MtARd6yq,0
ZB4z8qJPAd,0
LU1Eu4BMq0,0
Qz0Nab3gtW,0
kuFc4GEeaw,0
G1IJkQcgFv,0
b6CXjapuZh,0
9IW81Oqd4J,0
odBnGPVWM6,0
aXPDyUA6zY,0
dl7Jw0TeDf,4
p53Fga2uBs,0
w1mJ7RhLNp,0
c9pwZOxM8v,0
SeX6Gg21oJ,0
zwS9qMDYXs,0
1sAZwNfj3R,0
4fXBOTPqlv,2
qtJrjEeabx,0
6RnPfxKIuq,0
tbBp69UFLO,0
1mhV7rYQKw,0
GeFwKZJjiT,0
